iso3_a,iso3_b,year,war
LTU,RUS,1920,0
UKG,RUS,1918,1
UKG,RUS,1919,1
UKG,RUS,1920,1
RUS,UKG,1918,1
RUS,UKG,1919,1
RUS,UKG,1920,1
FRN,RUS,1919,1
FRN,RUS,1920,1
RUS,FRN,1919,1
RUS,FRN,1920,1
GMY,RUS,1919,1
RUS,GMY,1919,1
POL,RUS,1920,1
RUS,POL,1920,1
RUS,EST,1919,1
RUS,EST,1920,1
EST,RUS,1919,1
EST,RUS,1920,1
RUS,LVA,1918,1
RUS,LVA,1919,1
RUS,LVA,1920,1
LVA,RUS,1918,1
LVA,RUS,1919,1
LVA,RUS,1920,1
RUS,EST,1918,1
RUS,EST,1919,1
RUS,EST,1920,1
EST,RUS,1918,1
EST,RUS,1919,1
EST,RUS,1920,1
RUS,FIN,1918,0
RUS,FIN,1919,1
RUS,FIN,1920,1
FIN,RUS,1918,0
FIN,RUS,1919,1
FIN,RUS,1920,1
RUS,SWD,1919,0
SWD,RUS,1919,0
RUS,DNK,1919,0
DNK,RUS,1919,0
GHA,DRC,1960,0
DRC,GHA,1960,0
BEL,RUS,1960,0
RUS,BEL,1960,0
BUI,RWA,1972,0
RWA,BUI,1972,0
GMB,SEN,1971,0
SEN,GMB,1971,0
TAZ,BUI,1973,0
BUI,TAZ,1973,0
DRC,ZMB,1971,0
ZMB,DRC,1971,0
UGA,RWA,1971,0
RWA,UGA,1971,0
UGA,SDN,1971,0
SDN,UGA,1971,0
THI,CAM,1963,0
CAM,THI,1963,0
IND,PAK,1949,0
PAK,IND,1949,0
IND,PAK,1952,0
PAK,IND,1952,0
IND,PAK,1956,0
PAK,IND,1956,0
IND,PAK,1962,0
PAK,IND,1962,0
IND,PAK,1963,0
PAK,IND,1963,0
IND,PAK,1965,0
PAK,IND,1965,0
IND,PAK,1966,0
PAK,IND,1966,0
IND,PAK,1969,0
PAK,IND,1969,0
IND,PAK,1969,0
IND,PAK,1970,0
PAK,IND,1969,0
PAK,IND,1970,0
IND,PAK,1969,0
PAK,IND,1969,0
IND,PAK,1972,0
PAK,IND,1972,0
IND,PAK,1981,0
PAK,IND,1981,0
IND,PAK,1982,0
PAK,IND,1982,0
IND,PAK,1983,0
IND,PAK,1984,0
PAK,IND,1983,0
PAK,IND,1984,0
IND,PAK,1984,0
PAK,IND,1984,0
IND,PAK,1985,0
PAK,IND,1985,0
IND,PAK,1986,0
PAK,IND,1986,0
GMY,DNK,1915,0
DNK,GMY,1915,0
HND,GMY,1918,0
GMY,HND,1918,0
GTM,GMY,1918,0
GMY,GTM,1918,0
FRN,GRC,1916,0
GRC,FRN,1916,0
GMY,CHN,1917,0
GMY,CHN,1918,0
CHN,GMY,1917,0
CHN,GMY,1918,0
AUH,CHN,1917,0
AUH,CHN,1918,0
CHN,AUH,1917,0
CHN,AUH,1918,0
HTI,UKG,1887,0
UKG,HTI,1887,0
RUS,CHN,1919,0
CHN,RUS,1919,0
CHN,JPN,1919,0
JPN,CHN,1919,0
RUS,JPN,1919,0
JPN,RUS,1919,0
RUS,CHN,1945,0
RUS,CHN,1946,0
CHN,RUS,1945,0
CHN,RUS,1946,0
RUS,CHN,1964,0
RUS,CHN,1965,0
CHN,RUS,1964,0
CHN,RUS,1965,0
RUS,CHN,1965,0
RUS,CHN,1966,0
CHN,RUS,1965,0
CHN,RUS,1966,0
RUS,CHN,1967,0
CHN,RUS,1967,0
RUS,CHN,1968,0
CHN,RUS,1968,0
CHN,MNG,1973,0
MNG,CHN,1973,0
RUS,CHN,1974,0
CHN,RUS,1974,0
CHN,MNG,1974,0
MNG,CHN,1974,0
RUS,CHN,1977,0
CHN,RUS,1977,0
RUS,CHN,1978,0
CHN,RUS,1978,0
RUS,CHN,1979,0
RUS,CHN,1980,0
CHN,RUS,1979,0
CHN,RUS,1980,0
RUS,CHN,1980,0
CHN,RUS,1980,0
RUS,CHN,1986,0
CHN,RUS,1986,0
RUS,JPN,1871,0
RUS,JPN,1872,0
JPN,RUS,1871,0
JPN,RUS,1872,0
RUS,JPN,1920,0
RUS,JPN,1921,0
JPN,RUS,1920,0
JPN,RUS,1921,0
RUS,JPN,1936,0
JPN,RUS,1936,0
MNG,JPN,1945,0
JPN,MNG,1945,0
RUS,JPN,1978,0
RUS,JPN,1979,0
JPN,RUS,1978,0
JPN,RUS,1979,0
RUS,JPN,1984,0
JPN,RUS,1984,0
CAM,RVN,1963,0
RVN,CAM,1963,0
CAM,RVN,1962,0
RVN,CAM,1962,0
CAM,RVN,1960,0
RVN,CAM,1960,0
CAM,RVN,1959,0
RVN,CAM,1959,0
NIC,CRI,1987,0
CRI,NIC,1987,0
HTI,DOM,1987,0
DOM,HTI,1987,0
CAN,FRN,1987,0
FRN,CAN,1987,0
RUS,SWD,1987,0
RUS,SWD,1988,0
SWD,RUS,1987,0
SWD,RUS,1988,0
USA,IRQ,1987,0
IRQ,USA,1987,0
USA,IRN,1987,0
USA,IRN,1988,0
IRN,USA,1987,0
IRN,USA,1988,0
USA,PAN,1987,0
USA,PAN,1988,0
PAN,USA,1987,0
PAN,USA,1988,0
USA,CUB,1987,0
CUB,USA,1987,0
LBY,EGY,1978,0
EGY,LBY,1978,0
PRT,BEN,1961,0
BEN,PRT,1961,0
IDN,PNG,1988,0
PNG,IDN,1988,0
MYS,PHL,1988,0
PHL,MYS,1988,0
MMR,THI,1988,0
THI,MMR,1988,0
JPN,PNG,1988,0
PNG,JPN,1988,0
CHN,DRV,1988,0
DRV,CHN,1988,0
CHN,TAW,1988,0
TAW,CHN,1988,0
IRN,ARE,1988,0
ARE,IRN,1988,0
ZAF,SWZ,1988,0
SWZ,ZAF,1988,0
ZAF,BWA,1988,0
BWA,ZAF,1988,0
ZWE,ZAF,1988,0
ZAF,ZWE,1988,0
ETH,SDN,1988,0
SDN,ETH,1988,0
CYP,TUR,1988,0
TUR,CYP,1988,0
UKG,IRQ,1988,0
IRQ,UKG,1988,0
COL,VEN,1988,0
VEN,COL,1988,0
CRI,PAN,1988,0
PAN,CRI,1988,0
HND,NIC,1988,0
NIC,HND,1988,0
IRN,BHR,1988,0
BHR,IRN,1988,0
CAN,FRN,1988,0
FRN,CAN,1988,0
USA,IRQ,1988,0
IRQ,USA,1988,0
USA,LBY,1988,0
USA,LBY,1989,0
LBY,USA,1988,0
LBY,USA,1989,0
THI,LAO,1987,0
THI,LAO,1988,0
LAO,THI,1987,0
LAO,THI,1988,0
MMR,THI,1987,0
THI,MMR,1987,0
IND,SRI,1987,0
SRI,IND,1987,0
IND,BNG,1987,0
BNG,IND,1987,0
CHN,DRV,1987,0
DRV,CHN,1987,0
CHN,TAW,1987,0
TAW,CHN,1987,0
YAR,OMN,1987,0
OMN,YAR,1987,0
IRQ,SYR,1987,0
SYR,IRQ,1987,0
TUR,IRQ,1987,0
IRQ,TUR,1987,0
IRN,QAT,1987,0
QAT,IRN,1987,0
IRN,KWT,1987,0
IRN,KWT,1988,0
KWT,IRN,1987,0
KWT,IRN,1988,0
IRN,SAU,1987,0
IRN,SAU,1988,0
SAU,IRN,1987,0
SAU,IRN,1988,0
IRN,TUR,1987,0
IRN,TUR,1988,0
TUR,IRN,1987,0
TUR,IRN,1988,0
MZM,ZAF,1987,0
ZAF,MZM,1987,0
MZM,ZAF,1987,0
ZAF,MZM,1987,0
ETH,SDN,1987,0
SDN,ETH,1987,0
ETH,SDN,1986,0
SDN,ETH,1986,0
UGA,KEN,1987,0
KEN,UGA,1987,0
DRC,UGA,1987,0
UGA,DRC,1987,0
CON,DRC,1987,0
DRC,CON,1987,0
CAO,NIG,1987,0
NIG,CAO,1987,0
MAA,MAR,1987,0
MAR,MAA,1987,0
ZMB,ZAF,1987,0
ZAF,ZMB,1987,0
ZAF,BWA,1987,0
BWA,ZAF,1987,0
COL,VEN,1987,0
VEN,COL,1987,0
GFR,POL,1987,0
POL,GFR,1987,0
FRN,IRN,1987,0
FRN,IRN,1988,0
IRN,FRN,1987,0
IRN,FRN,1988,0
RUS,IRN,1987,0
IRN,RUS,1987,0
RUS,NOR,1987,0
NOR,RUS,1987,0
USA,IRN,1988,0
IRN,USA,1988,0
GRC,TUR,1878,0
TUR,GRC,1878,0
GRC,TUR,1885,0
GRC,TUR,1886,0
TUR,GRC,1885,0
TUR,GRC,1886,0
UKG,GRC,1896,0
GRC,UKG,1896,0
FRN,GRC,1896,0
GRC,FRN,1896,0
GMY,GRC,1896,0
GRC,GMY,1896,0
AUH,GRC,1896,0
GRC,AUH,1896,0
ITA,GRC,1896,0
GRC,ITA,1896,0
GRC,RUS,1896,0
RUS,GRC,1896,0
KOR,JPN,1959,0
JPN,KOR,1959,0
CHL,UKG,1948,0
UKG,CHL,1948,0
ARG,NOR,1948,0
NOR,ARG,1948,0
MMR,THI,1959,0
THI,MMR,1959,0
RUS,JPN,1955,0
RUS,JPN,1956,0
RUS,JPN,1957,0
JPN,RUS,1955,0
JPN,RUS,1956,0
JPN,RUS,1957,0
USA,CZE,1957,0
CZE,USA,1957,0
IND,PAK,1957,0
PAK,IND,1957,0
RUS,JPN,1958,0
JPN,RUS,1958,0
CHN,JPN,1958,0
JPN,CHN,1958,0
USA,GDR,1958,0
GDR,USA,1958,0
BEL,GDR,1958,0
GDR,BEL,1958,0
USA,ALB,1958,0
ALB,USA,1958,0
UKG,ALB,1958,0
ALB,UKG,1958,0
CHN,TAW,1959,0
TAW,CHN,1959,0
BRA,RUS,1959,0
RUS,BRA,1959,0
RUS,JPN,1959,0
JPN,RUS,1959,0
CHN,RVN,1959,0
RVN,CHN,1959,0
RUS,PHL,1959,0
PHL,RUS,1959,0
UKG,ISL,1958,0
UKG,ISL,1959,0
ISL,UKG,1958,0
ISL,UKG,1959,0
IND,PAK,1959,0
PAK,IND,1959,0
RUS,IRN,1959,0
IRN,RUS,1959,0
RUS,JPN,1960,0
JPN,RUS,1960,0
UKG,ISL,1960,0
ISL,UKG,1960,0
USA,AUT,1960,0
AUT,USA,1960,0
AUT,ITA,1960,0
ITA,AUT,1960,0
AUT,HUN,1960,0
HUN,AUT,1960,0
SPN,MAR,1961,0
MAR,SPN,1961,0
RUS,JPN,1961,0
RUS,JPN,1962,0
JPN,RUS,1961,0
JPN,RUS,1962,0
CHN,RVN,1961,0
RVN,CHN,1961,0
IND,PAK,1960,0
IND,PAK,1961,0
PAK,IND,1960,0
PAK,IND,1961,0
SPN,MAR,1961,0
MAR,SPN,1961,0
RUS,JPN,1962,0
JPN,RUS,1962,0
PRT,GIN,1962,0
GIN,PRT,1962,0
CHN,TAW,1966,0
TAW,CHN,1966,0
CHN,TAW,1963,0
CHN,TAW,1964,0
CHN,TAW,1965,0
CHN,TAW,1966,0
TAW,CHN,1963,0
TAW,CHN,1964,0
TAW,CHN,1965,0
TAW,CHN,1966,0
JPN,IDN,1963,0
IDN,JPN,1963,0
RUS,IRN,1963,0
IRN,RUS,1963,0
GFR,CZE,1963,0
CZE,GFR,1963,0
USA,RUS,1963,0
RUS,USA,1963,0
USA,RUS,1964,0
RUS,USA,1964,0
MYS,IDN,1964,0
IDN,MYS,1964,0
USA,EGY,1964,0
EGY,USA,1964,0
RUS,SWD,1964,0
SWD,RUS,1964,0
GFR,RUS,1964,0
RUS,GFR,1964,0
MYS,IDN,1965,0
IDN,MYS,1965,0
JPN,IDN,1965,0
IDN,JPN,1965,0
UKG,RUS,1965,0
RUS,UKG,1965,0
USA,PRK,1965,0
PRK,USA,1965,0
UKG,IDN,1966,0
IDN,UKG,1966,0
KOR,JPN,1966,0
JPN,KOR,1966,0
CHN,KOR,1966,0
KOR,CHN,1966,0
USA,RUS,1966,0
RUS,USA,1966,0
VEN,RUS,1968,0
RUS,VEN,1968,0
BRA,RUS,1968,0
RUS,BRA,1968,0
USA,EGY,1968,0
EGY,USA,1968,0
RUS,JPN,1968,0
JPN,RUS,1968,0
UKG,CHN,1968,0
CHN,UKG,1968,0
ARG,RUS,1968,0
RUS,ARG,1968,0
USA,CHN,1965,0
USA,CHN,1966,0
USA,CHN,1967,0
CHN,USA,1965,0
CHN,USA,1966,0
CHN,USA,1967,0
USA,RUS,1967,0
RUS,USA,1967,0
RUS,KOR,1967,0
KOR,RUS,1967,0
RUS,JPN,1967,0
JPN,RUS,1967,0
USA,RUS,1967,0
RUS,USA,1967,0
GFR,GDR,1967,0
GDR,GFR,1967,0
UKG,RUS,1967,0
RUS,UKG,1967,0
USA,RUS,1967,0
RUS,USA,1967,0
CHN,TAW,1967,0
TAW,CHN,1967,0
USA,CHN,1969,0
CHN,USA,1969,0
RUS,JPN,1969,0
JPN,RUS,1969,0
THI,CAM,1969,0
CAM,THI,1969,0
CUB,VEN,1968,0
VEN,CUB,1968,0
GTM,SAL,1970,0
SAL,GTM,1970,0
GFR,GDR,1971,0
GDR,GFR,1971,0
USA,CUB,1971,0
CUB,USA,1971,0
USA,CHN,1971,0
CHN,USA,1971,0
USA,CHN,1972,0
CHN,USA,1972,0
USA,RUS,1972,0
RUS,USA,1972,0
USA,LBY,1973,0
LBY,USA,1973,0
USA,CUB,1974,0
CUB,USA,1974,0
MMR,THI,1975,0
THI,MMR,1975,0
CHN,KOR,1976,0
KOR,CHN,1976,0
USA,CUB,1976,0
CUB,USA,1976,0
IRN,YPR,1976,0
YPR,IRN,1976,0
USA,PRK,1976,0
PRK,USA,1976,0
ISR,SAU,1976,0
SAU,ISR,1976,0
USA,CUB,1977,0
CUB,USA,1977,0
KOR,JPN,1977,0
JPN,KOR,1977,0
RUS,JPN,1977,0
JPN,RUS,1977,0
ITA,LBY,1978,0
LBY,ITA,1978,0
USA,PER,1979,0
PER,USA,1979,0
USA,CAN,1979,0
CAN,USA,1979,0
CUB,MAR,1980,0
MAR,CUB,1980,0
NOR,DNK,1981,0
DNK,NOR,1981,0
USA,PRK,1981,0
USA,PRK,1982,0
PRK,USA,1981,0
PRK,USA,1982,0
USA,CUB,1981,0
CUB,USA,1981,0
RUS,SWD,1982,0
SWD,RUS,1982,0
KOR,JPN,1982,0
JPN,KOR,1982,0
CHN,DRV,1982,0
DRV,CHN,1982,0
RUS,JPN,1982,0
JPN,RUS,1982,0
USA,NIC,1982,0
NIC,USA,1982,0
USA,LBY,1982,0
LBY,USA,1982,0
USA,CUB,1983,0
CUB,USA,1983,0
USA,RUS,1982,0
RUS,USA,1982,0
UKG,CHN,1953,0
CHN,UKG,1953,0
CHN,TAW,1956,0
TAW,CHN,1956,0
CHN,TAW,1954,0
CHN,TAW,1955,0
TAW,CHN,1954,0
TAW,CHN,1955,0
UKG,TAW,1953,0
TAW,UKG,1953,0
UKG,CHN,1952,0
CHN,UKG,1952,0
UKG,CHN,1951,0
CHN,UKG,1951,0
UKG,TAW,1951,0
TAW,UKG,1951,0
RUS,JPN,1934,0
JPN,RUS,1934,0
TUR,EGY,1959,0
EGY,TUR,1959,0
IRQ,EGY,1959,0
EGY,IRQ,1959,0
IRQ,EGY,1959,0
EGY,IRQ,1959,0
EGY,JOR,1959,0
JOR,EGY,1959,0
ETH,SDN,1979,0
SDN,ETH,1979,0
LBY,SDN,1979,0
SDN,LBY,1979,0
LBY,EGY,1979,0
EGY,LBY,1979,0
AGO,ZWE,1979,0
ZWE,AGO,1979,0
THI,LAO,1978,0
THI,LAO,1979,0
LAO,THI,1978,0
LAO,THI,1979,0
ZWE,BWA,1978,0
ZWE,BWA,1979,0
BWA,ZWE,1978,0
BWA,ZWE,1979,0
ZMB,ZAF,1978,0
ZAF,ZMB,1978,0
RUS,CHN,1978,0
RUS,CHN,1979,0
CHN,RUS,1978,0
CHN,RUS,1979,0
CHN,DRV,1978,0
CHN,DRV,1979,1
DRV,CHN,1978,0
DRV,CHN,1979,1
BOL,CHL,1978,0
CHL,BOL,1978,0
KEN,EGY,1978,0
EGY,KEN,1978,0
FRN,AGO,1978,0
AGO,FRN,1978,0
AGO,MAR,1978,0
MAR,AGO,1978,0
NIC,CRI,1977,0
CRI,NIC,1977,0
TUN,LBY,1977,0
LBY,TUN,1977,0
ZWE,BWA,1978,0
BWA,ZWE,1978,0
FRN,LBY,1980,0
LBY,FRN,1980,0
TUN,LBY,1980,0
LBY,TUN,1980,0
RUS,IRN,1980,0
IRN,RUS,1980,0
IRN,AFG,1980,0
AFG,IRN,1980,0
PER,CHL,1977,0
CHL,PER,1977,0
USA,IRN,1979,0
USA,IRN,1980,0
USA,IRN,1981,0
IRN,USA,1979,0
IRN,USA,1980,0
IRN,USA,1981,0
USA,LBY,1979,0
LBY,USA,1979,0
MYS,PHL,1979,0
PHL,MYS,1979,0
MAR,DZA,1979,0
DZA,MAR,1979,0
IRN,AFG,1979,0
AFG,IRN,1979,0
CHN,LAO,1979,0
LAO,CHN,1979,0
MMR,THI,1984,0
THI,MMR,1984,0
IRQ,KWT,1985,0
KWT,IRQ,1985,0
ZAF,BWA,1985,0
BWA,ZAF,1985,0
ZAF,BWA,1984,0
BWA,ZAF,1984,0
IND,SRI,1984,0
IND,SRI,1985,0
SRI,IND,1984,0
SRI,IND,1985,0
FRN,LBY,1984,0
LBY,FRN,1984,0
UKG,IRN,1984,0
IRN,UKG,1984,0
MAR,DZA,1984,0
DZA,MAR,1984,0
TUR,IRQ,1984,0
IRQ,TUR,1984,0
IRN,SAU,1984,0
SAU,IRN,1984,0
IDN,PNG,1984,0
PNG,IDN,1984,0
USA,LBY,1984,0
LBY,USA,1984,0
LBY,SDN,1984,0
SDN,LBY,1984,0
LBY,EGY,1984,0
EGY,LBY,1984,0
UKG,IRQ,1984,0
IRQ,UKG,1984,0
SAU,YAR,1983,0
SAU,YAR,1984,0
YAR,SAU,1983,0
YAR,SAU,1984,0
IND,BNG,1983,0
IND,BNG,1984,0
BNG,IND,1983,0
BNG,IND,1984,0
ETH,SDN,1983,0
SDN,ETH,1983,0
USA,CUB,1983,0
CUB,USA,1983,0
USA,GRD,1983,0
GRD,USA,1983,0
CUB,JAM,1983,0
JAM,CUB,1983,0
CUB,BRB,1983,0
BRB,CUB,1983,0
CUB,DMA,1983,0
DMA,CUB,1983,0
CUB,SLU,1983,0
SLU,CUB,1983,0
CUB,SVG,1983,0
SVG,CUB,1983,0
CUB,AAB,1983,0
AAB,CUB,1983,0
JAM,GRD,1983,0
GRD,JAM,1983,0
BRB,GRD,1983,0
GRD,BRB,1983,0
DMA,GRD,1983,0
GRD,DMA,1983,0
GRD,SLU,1983,0
SLU,GRD,1983,0
GRD,SVG,1983,0
SVG,GRD,1983,0
GRD,AAB,1983,0
AAB,GRD,1983,0
IRN,AFG,1983,0
AFG,IRN,1983,0
USA,SYR,1983,0
USA,SYR,1984,0
SYR,USA,1983,0
SYR,USA,1984,0
RUS,KOR,1983,0
KOR,RUS,1983,0
ARG,UKG,1983,0
UKG,ARG,1983,0
USA,LBY,1983,0
LBY,USA,1983,0
LBY,SDN,1983,0
SDN,LBY,1983,0
NIG,CHA,1983,0
CHA,NIG,1983,0
RUS,NOR,1983,0
NOR,RUS,1983,0
BRA,LBY,1983,0
LBY,BRA,1983,0
MZM,ZAF,1983,0
ZAF,MZM,1983,0
USA,IRN,1983,0
IRN,USA,1983,0
USA,LBY,1983,0
LBY,USA,1983,0
LBY,SDN,1983,0
SDN,LBY,1983,0
LBY,EGY,1983,0
EGY,LBY,1983,0
ZAF,LSO,1982,0
ZAF,LSO,1983,0
LSO,ZAF,1982,0
LSO,ZAF,1983,0
MMR,THI,1982,0
MMR,THI,1983,0
THI,MMR,1982,0
THI,MMR,1983,0
MMR,THI,1983,0
THI,MMR,1983,0
GHA,TGO,1982,0
TGO,GHA,1982,0
ARG,UKG,1982,0
UKG,ARG,1982,0
THI,LAO,1982,0
LAO,THI,1982,0
IDN,PNG,1982,0
PNG,IDN,1982,0
VEN,GUY,1982,0
GUY,VEN,1982,0
IRQ,SYR,1982,0
SYR,IRQ,1982,0
USA,LBY,1982,0
LBY,USA,1982,0
ITA,RUS,1982,0
RUS,ITA,1982,0
DRC,ZMB,1982,0
ZMB,DRC,1982,0
ISR,SAU,1981,0
SAU,ISR,1981,0
RUS,SWD,1981,0
SWD,RUS,1981,0
IRN,KWT,1981,0
KWT,IRN,1981,0
IND,BNG,1981,0
BNG,IND,1981,0
IRN,TUR,1981,0
TUR,IRN,1981,0
USA,LBY,1981,0
LBY,USA,1981,0
SOM,LBY,1981,0
LBY,SOM,1981,0
LBY,SDN,1981,0
SDN,LBY,1981,0
LBY,EGY,1981,0
EGY,LBY,1981,0
LBY,OMN,1981,0
OMN,LBY,1981,0
USA,LBY,1981,0
LBY,USA,1981,0
LBY,EGY,1981,0
EGY,LBY,1981,0
IRQ,ISR,1981,0
ISR,IRQ,1981,0
CHN,DRV,1981,0
DRV,CHN,1981,0
CAO,NIG,1981,0
NIG,CAO,1981,0
USA,ECU,1980,0
USA,ECU,1981,0
ECU,USA,1980,0
ECU,USA,1981,0
SYR,JOR,1982,0
JOR,SYR,1982,0
SYR,JOR,1980,0
SYR,JOR,1981,0
JOR,SYR,1980,0
JOR,SYR,1981,0
SYR,ISR,1980,0
SYR,ISR,1981,0
ISR,SYR,1980,0
ISR,SYR,1981,0
IRN,KWT,1980,0
KWT,IRN,1980,0
IND,BNG,1980,0
BNG,IND,1980,0
MMR,THI,1980,0
THI,MMR,1980,0
DRC,ZMB,1980,0
DRC,ZMB,1981,0
ZMB,DRC,1980,0
ZMB,DRC,1981,0
MAR,DZA,1980,0
DZA,MAR,1980,0
THI,LAO,1980,0
LAO,THI,1980,0
YPR,OMN,1980,0
OMN,YPR,1980,0
USR,OMN,1980,0
OMN,USR,1980,0
YUG,RUS,1980,0
RUS,YUG,1980,0
MYS,PHL,1980,0
PHL,MYS,1980,0
LBY,EGY,1980,0
EGY,LBY,1980,0
MAA,MAR,1980,0
MAR,MAA,1980,0
NIC,COL,1980,0
COL,NIC,1980,0
CON,DRC,1980,0
DRC,CON,1980,0
ARG,RUS,1977,0
RUS,ARG,1977,0
LBY,EGY,1977,0
EGY,LBY,1977,0
TAZ,ZAF,1977,0
ZAF,TAZ,1977,0
ZMB,ZAF,1977,0
ZAF,ZMB,1977,0
KEN,SOM,1977,0
SOM,KEN,1977,0
MMR,THI,1977,0
THI,MMR,1977,0
TAZ,ZWE,1977,0
TAZ,ZWE,1978,0
TAZ,ZWE,1979,0
ZWE,TAZ,1977,0
ZWE,TAZ,1978,0
ZWE,TAZ,1979,0
ZMB,ZWE,1977,0
ZMB,ZWE,1978,0
ZMB,ZWE,1979,0
ZWE,ZMB,1977,0
ZWE,ZMB,1978,0
ZWE,ZMB,1979,0
IRN,TUR,1907,0
IRN,TUR,1908,0
TUR,IRN,1907,0
TUR,IRN,1908,0
RUS,IRN,1909,0
RUS,IRN,1910,0
IRN,RUS,1909,0
IRN,RUS,1910,0
FRN,TUR,1919,1
FRN,TUR,1920,1
FRN,TUR,1921,1
TUR,FRN,1919,1
TUR,FRN,1920,1
TUR,FRN,1921,1
UKG,PRT,1966,0
PRT,UKG,1966,0
FRN,PRT,1831,0
PRT,FRN,1831,0
FRN,MAR,1911,0
MAR,FRN,1911,0
EGY,JOR,1959,0
JOR,EGY,1959,0
SYR,JOR,1958,0
JOR,SYR,1958,0
TUR,SYR,1958,0
SYR,TUR,1958,0
TUR,SYR,1955,0
TUR,SYR,1956,0
SYR,TUR,1955,0
SYR,TUR,1956,0
TUR,SYR,1955,0
SYR,TUR,1955,0
UKG,TUR,1934,0
TUR,UKG,1934,0
BGR,TUR,1935,0
TUR,BGR,1935,0
IRN,AFG,1934,0
AFG,IRN,1934,0
RUS,IRN,1933,0
IRN,RUS,1933,0
IRQ,JOR,1949,0
JOR,IRQ,1949,0
SYR,JOR,1949,0
JOR,SYR,1949,0
EGY,JOR,1960,0
JOR,EGY,1960,0
RUS,TUR,1962,0
TUR,RUS,1962,0
TUR,SYR,1962,0
SYR,TUR,1962,0
SYR,LBN,1963,0
LBN,SYR,1963,0
SYR,LBN,1963,0
LBN,SYR,1963,0
TUR,SYR,1965,0
SYR,TUR,1965,0
TUR,IRQ,1965,0
IRQ,TUR,1965,0
ISR,SAU,1967,0
SAU,ISR,1967,0
SYR,JOR,1966,0
JOR,SYR,1966,0
IRQ,KWT,1967,0
KWT,IRQ,1967,0
SYR,LBN,1969,0
LBN,SYR,1969,0
RUS,ISR,1974,0
ISR,RUS,1974,0
LBY,EGY,1975,0
EGY,LBY,1975,0
IRQ,SYR,1976,0
SYR,IRQ,1976,0
UKG,SYR,1976,0
SYR,UKG,1976,0
IRQ,ISR,1981,0
IRQ,ISR,1982,0
ISR,IRQ,1981,0
ISR,IRQ,1982,0
UKG,AUT,1922,0
AUT,UKG,1922,0
UKG,ROU,1922,0
ROU,UKG,1922,0
AUT,HUN,1922,0
HUN,AUT,1922,0
AUT,CZE,1922,0
CZE,AUT,1922,0
AUT,ITA,1922,0
ITA,AUT,1922,0
AUT,YUG,1922,0
YUG,AUT,1922,0
HUN,ROU,1922,0
ROU,HUN,1922,0
CZE,ROU,1922,0
ROU,CZE,1922,0
ITA,ROU,1922,0
ROU,ITA,1922,0
YUG,ROU,1922,0
ROU,YUG,1922,0
HUN,YUG,1922,0
HUN,YUG,1923,0
YUG,HUN,1922,0
YUG,HUN,1923,0
HUN,ROU,1922,0
HUN,ROU,1923,0
ROU,HUN,1922,0
ROU,HUN,1923,0
GRC,TUR,1925,0
TUR,GRC,1925,0
BGR,ROU,1926,0
ROU,BGR,1926,0
UKG,TUR,1925,0
UKG,TUR,1926,0
TUR,UKG,1925,0
TUR,UKG,1926,0
FRN,TUR,1925,0
FRN,TUR,1926,0
TUR,FRN,1925,0
TUR,FRN,1926,0
GRC,BGR,1931,0
BGR,GRC,1931,0
GRC,BGR,1928,0
BGR,GRC,1928,0
YUG,BGR,1929,0
BGR,YUG,1929,0
FRN,TUR,1937,0
TUR,FRN,1937,0
FRN,TUR,1938,0
TUR,FRN,1938,0
RUS,AFG,1939,0
RUS,AFG,1940,0
AFG,RUS,1939,0
AFG,RUS,1940,0
UKG,YUG,1946,0
YUG,UKG,1946,0
USA,YUG,1946,0
YUG,USA,1946,0
UKG,RUS,1951,0
RUS,UKG,1951,0
UKG,IRN,1951,0
IRN,UKG,1951,0
UKG,RUS,1950,0
RUS,UKG,1950,0
GRC,BGR,1950,0
BGR,GRC,1950,0
RUS,IRN,1951,0
IRN,RUS,1951,0
BGR,TUR,1952,0
TUR,BGR,1952,0
ITA,ALB,1952,0
ALB,ITA,1952,0
CZE,TAW,1953,0
TAW,CZE,1953,0
ITA,YUG,1954,0
YUG,ITA,1954,0
PRT,DRC,1969,0
DRC,PRT,1969,0
RUS,JPN,1953,0
RUS,JPN,1954,0
JPN,RUS,1953,0
JPN,RUS,1954,0
CHN,JPN,1953,0
CHN,JPN,1954,0
JPN,CHN,1953,0
JPN,CHN,1954,0
USA,SWZ,1954,0
SWZ,USA,1954,0
RUS,FIN,1954,0
FIN,RUS,1954,0
CHN,PAK,1955,0
PAK,CHN,1955,0
CHN,KOR,1955,0
KOR,CHN,1955,0
RUS,SWD,1955,0
SWD,RUS,1955,0
ZMB,ZAF,1973,0
ZAF,ZMB,1973,0
ITA,ALB,1955,0
ALB,ITA,1955,0
CHN,RVN,1974,0
RVN,CHN,1974,0
TAW,RVN,1974,0
RVN,TAW,1974,0
RVN,PHL,1974,0
PHL,RVN,1974,0
UKG,SAU,1955,0
UKG,SAU,1956,0
SAU,UKG,1955,0
SAU,UKG,1956,0
BGR,ISR,1955,0
ISR,BGR,1955,0
GFR,TAW,1956,0
TAW,GFR,1956,0
RUS,NOR,1956,0
NOR,RUS,1956,0
ZMB,ZAF,1974,0
ZAF,ZMB,1974,0
UKG,ISR,1949,0
ISR,UKG,1949,0
JOR,ISR,1949,0
ISR,JOR,1949,0
JOR,ISR,1957,0
JOR,ISR,1958,0
