iso3,year,milex_const_usd,milex_current_usd,milex_gdp_share,gdp_const_usd,ln_milex_const_usd,ln_gdp_const_usd
ALB,1995,134.975891544154,50.9075217778257,0.0205358735905794,6572688079.170523,18.720606739300777,22.606188730236553
ALB,1996,121.210260298327,45.7133561086709,0.0137902962734156,8789532718.886646,18.613037283943168,22.89682738669421
ALB,1997,84.6296980816887,29.8254919997583,0.0128308078036268,6595819949.681343,18.253795804130633,22.60970194437631
ALB,1998,80.0190740349281,33.638047439804,0.0123824256064749,6462310098.038084,18.19777558965593,22.58925269113266
ALB,1999,92.6709507117123,42.7842052131221,0.0124921009885957,7418363876.205735,18.344565612620126,22.727224367952527
ALB,2000,102.498711292593,45.3625033922719,0.0124636024189216,8223843143.213934,18.44536078370851,22.830303472424546
ALB,2001,116.47331852149,53.2320451615151,0.0130929137475594,8895905126.02295,18.57317277917306,22.908856909607184
ALB,2002,116.310416540197,58.6493525025864,0.0132003449433204,8811164938.462616,18.57177317960188,22.8992854972634
ALB,2003,130.662523680321,76.1428817606657,0.0133684292419802,9773962319.373177,18.68812840205581,23.002987780596968
ALB,2004,142.808833224038,100.922358435493,0.0138115794211088,10339790176.768448,18.777017463267864,23.059265413438638
ALB,2005,147.940013202776,110.140852685934,0.0135000497056322,10958479148.491997,18.81231743336812,23.11737934501397
ALB,2006,181.709926421506,140.983900659916,0.0156776908873068,11590350117.734789,19.01792216270251,23.173438702447047
ALB,2007,224.881140880454,194.840309240843,0.018207653435572,12350912855.201172,19.23108255783523,23.236995812689692
ALB,2008,264.978732657393,255.677957818501,0.0198486885667765,13349936534.392735,19.395160126606918,23.314777467803296
ALB,2009,209.651598606105,182.736862497776,0.015172171395597,13818167033.556343,19.16095765667053,23.349250015053745
ALB,2010,225.221167780281,185.893241995074,0.0155859189302349,14450297655.749876,19.23259344528445,23.393980850306527
ALB,2011,224.020416291046,197.006789236335,0.0152826633776627,14658466967.117561,19.227247749822393,23.40828395543462
ALB,2012,218.930236619141,183.204695660212,0.0148708257655216,14722130436.544857,19.204263682781093,23.412617670518195
ALB,2013,206.121730809836,180.015508820867,0.0140898210141146,14629123436.227598,19.143977478487024,23.406280134682934
ALB,2014,200.32903518735,178.120368027763,0.0134651599128914,14877583072.411722,19.11547174862958,23.423121425229194
ALB,2015,174.448452750131,132.350667590834,0.0116230386432234,15008850792.373472,18.97713985625495,23.4319059168608
ALB,2016,167.901560542966,130.853203626464,0.0110358100880452,15214248813.945187,18.93888841648323,23.445498247663142
ALB,2017,174.245346752437,144.382688719935,0.0110915100558884,15709794777.667034,18.97597490281469,23.47755022596293
ALB,2018,188.615623292781,175.886688575874,0.0116054478505068,16252334741.613983,19.055221762976537,23.511502411808706
ALB,2019,212.1836043491,197.225913318893,0.0128080596201472,16566412918.263838,19.1729625160747,23.53064316445858
ALB,2020,205.696605855828,196.596308984418,0.0129583570269739,15873664032.226723,19.14191285402924,23.487927222733614
ALB,2021,217.860482507478,222.814540116661,0.0124298808396067,17527157767.53749,19.199365427375497,23.58701738739692
ALB,2022,228.693159623738,228.693159623738,0.0121098343566728,18884912285.998592,19.24789174872383,23.66162914846137
ALB,2023,339.929781785513,397.617613069546,0.0174399167669186,19491479594.118156,19.644249630085174,23.69324326313694
ARE,1949,,,,,,
ARE,1950,,,,,,
ARE,1951,,,,,,
ARE,1952,,,,,,
ARE,1953,,,,,,
ARE,1954,,,,,,
ARE,1955,,,,,,
ARE,1956,,,,,,
ARE,1957,,,,,,
ARE,1958,,,,,,
ARE,1959,,,,,,
ARE,1960,,,,,,
ARE,1961,,,,,,
ARE,1962,,,,,,
ARE,1963,,,,,,
ARE,1964,,,,,,
ARE,1965,,,,,,
ARE,1966,,,,,,
ARE,1967,,,,,,
ARE,1968,,,,,,
ARE,1969,,,,,,
ARE,1970,,,,,,
ARE,1971,,,,,,
ARE,1972,,,,,,
ARE,1973,,,,,,
ARE,1974,,,,,,
ARE,1975,,,,,,
ARE,1976,,,,,,
ARE,1977,,,,,,
ARE,1978,,,,,,
ARE,1979,,,,,,
ARE,1980,,,,,,
ARE,1981,,,,,,
ARE,1982,,,,,,
ARE,1983,,,,,,
ARE,1984,,,,,,
ARE,1985,,,,,,
ARE,1986,,,,,,
ARE,1987,,,,,,
ARE,1988,,,,,,
ARE,1989,,,,,,
ARE,1990,,,,,,
ARE,1991,,,,,,
ARE,1992,,,,,,
ARE,1993,,,,,,
ARE,1994,,,,,,
ARE,1995,,,,,,
ARE,1996,,,,,,
ARE,1997,7328.25547909093,3335.76674148489,0.0675906148063517,108421198713.55676,22.71500332712359,25.409289466920736
ARE,1998,8641.22090355847,4010.34717494895,0.0862972120984848,100133256839.13017,22.87980971806153,25.32976770424452
ARE,1999,8933.5600568917,4233.08373042886,0.076695379976034,116481071737.08879,22.91308081497586,25.480994622392025
ARE,2000,12235.5669258046,5875.83390061266,0.083237222448449,146996338487.65686,23.22761286916351,25.7136735151677
ARE,2001,11744.5697789502,5797.95779441797,0.0561210552340521,209272076762.8055,23.186656824241663,26.066901044993614
ARE,2002,10537.9823749297,5354.11844792376,0.0487553180534483,216140162666.509,23.078251936206932,26.099192935419044
ARE,2003,11136.5171546954,5834.71749489449,0.0469230626722928,237335683573.59818,23.13349537935739,26.192741362338992
ARE,2004,12386.7342661777,6816.88223281144,0.046114776396626,268606621002.37308,23.239891919650734,26.316513770777807
ARE,2005,11300.2050992716,6604.22055820286,0.0365647067832082,309046785641.4221,23.14808671287801,26.456758512225633
ARE,2006,11218.7511616713,7165.41865214432,0.0322597447304637,347763172195.13354,23.14085242618226,26.574787545379493
ARE,2007,11920.7050930264,8460.99387338325,0.0328052136989454,363378370353.66174,23.201542648933728,26.618710470921513
ARE,2008,14521.4372542959,11571.6814159292,0.036680226492701,395892791370.45465,23.398891825900062,26.70440928268473
ARE,2009,17096.4138260382,13836.3512593601,0.0545710777311036,313287084236.81805,23.562134560685635,26.470385809148365
ARE,2010,21440.7809455171,17504.6970728387,0.0603859220826788,355062574289.4338,23.788560597183274,26.59555987649291
ARE,2011,23290.6435648414,19181.7562968005,0.0546631452753061,426075803862.733,23.871317553129042,26.777883110725494
ARE,2012,22947.2444910723,19024.0980258679,0.0507555649376757,452112877065.79407,23.85646370049601,26.837197713623457
ARE,2013,28110.2256144647,23561.0619469027,0.0603468625064444,465810888038.50946,24.05939924796088,26.86704556904512
ARE,2014,26526.2249810282,22755.0714771954,0.0564365135247024,470018846387.7665,24.001399702511225,26.87603862954396
ARE,2015,,,,,,
ARE,2016,,,,,,
ARE,2017,,,,,,
ARE,2018,,,,,,
ARE,2019,,,,,,
ARE,2020,,,,,,
ARE,2021,,,,,,
ARE,2022,,,,,,
ARE,2023,,,,,,
ARG,1949,5268.38216491882,0.0,,,22.384989162789765,
ARG,1950,4176.13721565558,0.0,0.0291428571428571,143298826027.39758,22.152652545142004,25.68819797933524
ARG,1951,2830.76929331012,0.0,,,21.76381434675301,
ARG,1952,2882.93124100134,0.0,,,21.782073405509504,
ARG,1953,3759.1196407792,0.0,,,22.047450628842974,
ARG,1954,3581.71516688805,0.0,,,21.99910761952485,
ARG,1955,3616.65399235101,0.0,,,22.008815123839554,
ARG,1956,3385.35274975193,0.0,,,21.942723947556807,
ARG,1957,6008.31663333457,0.0,,,22.516410451972703,
ARG,1958,3235.44966519085,0.0,,,21.897433755298657,
ARG,1959,1820.95838915694,0.0,0.00813,223980121667.5203,21.322628786885467,26.134823142307884
ARG,1960,2727.21417768038,0.0,0.0155,175949301785.83096,21.72654647739589,25.893461732452828
ARG,1961,3320.54842798288,0.0,0.0214,155165814391.7234,21.923395795384053,25.767760152338383
ARG,1962,3216.48906318047,305.162407203668,0.0266,120920641472.95001,21.89155624858585,25.518400311780333
ARG,1963,3279.24516840031,242.219771188823,0.0168,195193164785.73276,21.910879101272855,25.99725549384578
ARG,1964,2755.45885654279,245.740498034076,0.0115,239605117960.2426,21.73684981978171,26.202258063394645
ARG,1965,2657.6131605039,252.407602894431,0.0107,248375061729.33646,21.700694248836893,26.23820578635117
ARG,1966,2748.95539205747,279.225436289744,0.01168,235355769867.93408,21.734486819027133,26.18436412060919
ARG,1967,3060.33446477907,251.930719052261,0.014,218595318912.7907,21.84179004915303,26.11048799851991
ARG,1968,3699.37138062865,337.142857142857,0.0168571428571429,219454234444.0719,22.031428745035047,26.11440954860683
ARG,1969,4517.1760222164,442.857142857143,0.019375,233144568888.5884,22.231152861692113,26.17492456543484
ARG,1970,4336.03933770657,445.713893877896,0.0187777777777778,230913337511.00055,22.190227173391904,26.165308314787186
ARG,1971,4475.09197124638,519.719484172883,0.0180769230769231,247558279260.43768,22.221792740695864,26.23491186299538
ARG,1972,4603.12984685287,766.0,0.0182380952380952,252390931550.68008,22.250002310563065,26.25424503808798
ARG,1973,4822.36976718901,1294.0,0.0184857142857143,260870080141.60007,22.29653129713099,26.28728834310164
ARG,1974,4907.58432823996,1626.0,0.0165918367346939,295783065293.67487,22.314047667510803,26.412892135055753
ARG,1975,6229.97010797381,798.35953520164,0.0204195804195804,305097851178.1697,22.55263737165622,26.44389838563594
ARG,1976,11256.7897123664,2050.24895880214,0.0378129117259552,297696982288.7142,23.144237313533985,26.41934196816404
ARG,1977,11922.908827411,2058.22394163377,0.0400860009555662,297433232130.76526,23.201727497958565,26.418455606931403
ARG,1978,12740.0638914198,3103.98994659127,0.0471914405808177,269965564403.6084,23.268017502102957,26.32156024856507
ARG,1979,13237.3202798216,5057.06280325292,0.0467335625570135,283250827789.3961,23.306305971186614,26.36959865931944
ARG,1980,11781.1297187166,6477.38901347733,0.0309895833333333,380164185881.2756,23.18976491199067,26.663869064460915
ARG,1981,12539.9844666018,5882.76712646132,0.0346534653465347,361868123179.08,23.252188133442427,26.614545681788318
ARG,1982,10806.9776603758,2279.87269746359,0.0270455793520044,399583884660.79846,23.103457842121397,26.713689554230907
ARG,1983,12356.511575003,2848.05318138652,0.0273881278538813,451163060174.3339,23.237449014108034,26.835094663597715
ARG,1984,9695.03898383129,2527.74981485341,0.0216203914428767,448421066262.6799,22.994880146657316,26.828998508001327
ARG,1985,8957.66577747748,2027.22126123072,0.0229971724787936,389511614340.3116,22.915775514086555,26.68815952040138
ARG,1986,8922.19563793316,2449.54572061181,0.0231367874921125,385628110254.06195,22.911807900999296,26.67813929706219
ARG,1987,8899.40075053158,2485.65965583174,0.022843868799904,389575024637.2006,22.909249780016697,26.688322301519314
ARG,1988,8895.82288076571,2696.34165847862,0.0212493922313663,418638932535.4236,22.908847664270564,26.760274649168167
ARG,1989,7231.06427093344,1440.92219020173,0.0188036559239223,384556295870.84546,22.701652064349407,26.6753560283629
ARG,1990,4910.67816064219,2050.90762917129,0.0145090921225786,338455233391.22955,22.314677887472456,26.54765767060089
ARG,1991,4927.45633781413,2858.77884210019,0.0150692655529635,326987159426.9638,22.31808873603137,26.513186739265215
ARG,1992,4665.84153951989,3254.45519168378,0.0142122223348777,328297815048.22205,22.263534049300283,26.517187006080675
ARG,1993,4402.70450842632,3368.55045217659,0.0142280290057293,309438820138.2955,22.205484850049906,26.458026236310765
ARG,1994,4710.95153137594,3754.72468688939,0.0145703853325047,323323743598.3521,22.273155748217405,26.501919960361725
ARG,1995,4617.84165415988,3801.95048762191,0.0147307310721151,313483535308.12445,22.25319325845582,26.47101267668687
ARG,1996,4097.54603070514,3379.13876976541,0.0124122726437626,330120530567.3198,22.133654102370322,26.522723668864927
ARG,1997,4028.99868222584,3340.67033516758,0.0114013911131295,353377815237.49023,22.1167837160833,26.590803619642234
ARG,1998,4061.62910764192,3398.69934967484,0.0113631802186333,357437709293.88904,22.124849988117457,26.602226944161593
ARG,1999,4185.77062307429,3461.73086543272,0.0122035954754993,342994868313.8428,22.154956663261085,26.5609813228163
ARG,2000,3987.196337248,3266.63331665833,0.0114882267666887,347068039151.9854,22.106354148489324,26.57278667592024
ARG,2001,3927.73026642184,3183.59179589795,0.0118423354187058,331668554178.74036,22.091327555636234,26.527401976411877
ARG,2002,3347.14775157678,1114.17248291036,0.0109188047859748,306548914206.8178,21.931374402681925,26.4486431691714
ARG,2003,3447.58900222899,1374.87373432668,0.0106089505704838,324969843088.99176,21.960940983753602,26.506998224475435
ARG,2004,3547.67776682053,1465.80918824616,0.0088329535883353,401641164684.20636,21.989559076192748,26.718824901774692
ARG,2005,3726.50726228213,1699.57915182907,0.00847154783885961,439885052078.4842,22.038737241105306,26.809779284452055
ARG,2006,3842.4415196938,1847.55312983947,0.00788233877461469,487474800254.5259,22.069373813923228,26.912504434262658
ARG,2007,4156.49240169728,2296.44824188781,0.00792548175031362,524446656070.1882,22.147937382880645,26.98560955526389
ARG,2008,4130.08268606089,2788.98020456974,0.00762756475390461,541468059507.0227,22.141563264556925,27.017549916434508
ARG,2009,4451.1508698461,2981.85229009382,0.00886508576686385,502099019333.093,22.21642852212487,26.942063186854497
ARG,2010,4404.48705726515,3475.34840746349,0.00814878118220695,540508691886.64044,22.20588964398447,27.01577655509275
ARG,2011,4341.33468095284,4051.93010457065,0.00764287095310235,568024072052.4832,22.191447667954478,27.06542963514363
ARG,2012,4287.76388520424,4563.21785877234,0.00784824735364742,546333938266.04236,22.179031195113996,27.0264962342809
ARG,2013,4804.26895979508,5137.9743009699,0.0083773642721392,573482160227.0242,22.292770726232067,27.074992666191598
ARG,2014,4970.21473441584,4979.44272445821,0.00878100924236765,566018620096.0775,22.32672888224148,27.061892812304727
ARG,2015,4922.14848053074,5482.61670096393,0.00850128597463815,578988695970.8171,22.317010955167042,27.08454879096236
ARG,2016,4788.69023371905,4509.64766005234,0.00809245362717563,591747627399.1779,22.289522773341407,27.10634607586762
ARG,2017,5191.86053666179,5459.64367245401,0.0084775481125944,612424779866.3232,22.370357954789778,27.14069196344221
ARG,2018,4619.7020956447,3842.8523653176,0.00732300347538541,630847999891.4059,22.253596058498854,27.170330782817246
ARG,2019,4203.07002466568,3132.65492606745,0.00699696134379197,600699334775.4935,22.159081053469595,27.121360371386388
ARG,2020,3919.15976248735,2830.92970521542,0.00734111593948744,533864305480.64435,22.089143121469082,27.003407534028486
ARG,2021,3860.44349748881,3073.43332280813,0.00630055381810861,612714946802.5166,22.074047909545634,27.141165651357646
ARG,2022,4338.26131030872,4338.26131030872,0.00686383404283536,632046358235.7595,22.19073948504466,27.172228580042027
ARG,2023,2859.22578636192,3121.89236038989,0.00472747196738259,604810733112.598,21.773816721061955,27.128181408202874
ARM,1949,,,,,,
ARM,1950,,,,,,
ARM,1951,,,,,,
ARM,1952,,,,,,
ARM,1953,,,,,,
ARM,1954,,,,,,
ARM,1955,,,,,,
ARM,1956,,,,,,
ARM,1957,,,,,,
ARM,1958,,,,,,
ARM,1959,,,,,,
ARM,1960,,,,,,
ARM,1961,,,,,,
ARM,1962,,,,,,
ARM,1963,,,,,,
ARM,1964,,,,,,
ARM,1965,,,,,,
ARM,1966,,,,,,
ARM,1967,,,,,,
ARM,1968,,,,,,
ARM,1969,,,,,,
ARM,1970,,,,,,
ARM,1971,,,,,,
ARM,1972,,,,,,
ARM,1973,,,,,,
ARM,1974,,,,,,
ARM,1975,,,,,,
ARM,1976,,,,,,
ARM,1977,,,,,,
ARM,1978,,,,,,
ARM,1979,,,,,,
ARM,1980,,,,,,
ARM,1981,,,,,,
ARM,1982,,,,,,
ARM,1983,,,,,,
ARM,1984,,,,,,
ARM,1985,,,,,,
ARM,1986,,,,,,
ARM,1987,,,,,,
ARM,1988,,,,,,
ARM,1989,,,,,,
ARM,1990,,,,,,
ARM,1991,,,,,,
ARM,1992,183.223276576125,0.0,0.0220338983050847,8315517936.916459,19.026216057679967,22.841389237118197
ARM,1993,67.5760031641728,9.82976386600769,0.0229664433319049,2942379984.030721,18.028763495213383,21.80248460919152
ARM,1994,,,,,,
ARM,1995,166.997654618143,52.2285838170226,0.0405931190833614,4113939958.0307984,18.93349032607967,22.137647033522985
ARM,1996,144.029803571833,52.4102685482839,0.0328186700423013,4388654488.015121,18.785530805373934,22.202288522297
ARM,1997,183.140644287824,64.0621211905135,0.0390939855980585,4684624539.7122965,19.025764963644793,22.267551608488798
ARM,1998,180.649386571914,66.7575730568511,0.0352809600318196,5120308132.459769,19.012068619880495,22.356480456308006
ARM,1999,194.409442160167,68.2341485659606,0.0369737423084246,5258040707.333813,19.085477019593842,22.383024305204696
ARM,2000,197.067073017858,68.0521420654426,0.0356002487253697,5535553263.632752,19.099054700926633,22.434457355407503
ARM,2001,191.351660949387,66.2476264597048,0.0312724938530975,6118848782.839679,19.069623449962343,22.534639808397095
ARM,2002,189.256981639318,64.1064056523643,0.0269771474886414,7015455645.153134,19.0586163406942,22.671381501371258
ARM,2003,217.948457000647,76.587998887282,0.0272837221377968,7988223010.771604,19.19976915702117,22.80123417033406
ARM,2004,240.490913675889,98.0704881985412,0.0274199670493715,8770649258.727003,19.298192865822937,22.894676672372157
ARM,2005,294.225336618075,140.738102677157,0.0287193136291811,10244859623.633858,19.49985648281121,23.050041916604297
ARM,2006,347.573194954969,188.189116431112,0.0294761315625864,11791682847.424194,19.666485833753054,23.19066027646048
ARM,2007,407.416450425129,280.108688343921,0.0304257470127966,13390515942.099169,19.82534643999216,23.317812527804033
ARM,2008,472.851696762061,395.994365442251,0.0339557936270657,13925508617.33231,19.97429235979212,23.356988147574395
ARM,2009,492.893096832756,359.499343487034,0.0415704990783508,11856800080.84017,20.015802866369086,23.19616738642502
ARM,2010,514.948202874762,395.011507787829,0.0426564605593771,12071986192.05554,20.059576876627602,23.214153414612063
ARM,2011,471.872314750567,390.871433902191,0.0385394644115574,12243873181.825008,19.97221898735655,23.228291500398758
ARM,2012,483.171133509508,380.571678896068,0.0358376691873744,13482214230.598707,19.99588146254686,23.324637189371476
ARM,2013,543.95151045841,444.551859501106,0.0399724455730484,13608161889.02817,20.114370665660694,23.333935588576217
ARM,2014,552.311223465822,457.807021791353,0.0394337826474581,14006042189.853779,20.129622255986362,23.362754658445212
ARM,2015,597.875037263888,447.379807506819,0.0423922578573229,14103401599.32317,20.208892322291955,23.36968185341382
ARM,2016,587.835484887357,431.396218601658,0.0409034921699325,14371278678.241205,20.191957679108512,23.38849751555889
ARM,2017,601.706741016701,443.610413340995,0.0384973057654684,15629840297.978058,20.215280743413018,23.472447763667844
ARM,2018,679.183451859463,513.252026482368,0.0411988615256896,16485490780.757557,20.336401828500087,23.52574648438015
ARM,2019,846.098784415356,652.000174824083,0.0478770584078564,17672321829.122967,20.55614667720224,23.59526551414348
ARM,2020,821.937931942202,633.96040011526,0.0498254372367497,16496351613.267248,20.52717544158341,23.526405079056126
ARM,2021,777.240743896273,619.435471710093,0.0446514475903396,17406843133.66875,20.471260698046475,23.580129249395373
ARM,2022,795.201580049707,795.201580049707,0.0408174595925594,19481897893.387367,20.4941062002887,23.69275155820698
ARM,2023,1152.82902997565,1329.53262529821,0.0545092500345977,21149236675.315384,20.86548478447656,23.774869650785767
AUS,1949,,0.0,,,,
AUS,1950,3080.81867549727,170.800027328004,0.0287790149084733,107050873189.90184,21.84846120234522,25.396570008790516
AUS,1951,4425.11909924185,294.000047040008,0.0373505976095618,118475188683.70163,22.210563030127002,25.49796939740231
AUS,1952,5651.59942931414,440.160070425611,0.0518059583443185,109091687711.9009,22.455204426878172,25.41545453725775
AUS,1953,5688.5740540794,462.000073920012,0.0479986036769839,118515407080.62643,22.46172544806787,25.498308806628074
AUS,1954,5102.05696143129,417.200066752011,0.0396825396825397,128571835428.06844,22.352909621133556,25.579753615650933
AUS,1955,5181.36524728333,432.320069171211,0.0385961403859614,134245683518.34349,22.368334419743245,25.62293741725493
AUS,1956,5021.47242143872,445.200071232011,0.0367069904885031,136798804658.51544,22.336989038686344,25.64177710422034
AUS,1957,4820.06666390597,437.920070067211,0.0331721387969797,145304669481.9941,22.29605359559916,25.702098543840368
AUS,1958,4775.7764375748,439.600070336011,0.0325456053067993,146741054362.1711,22.286822402388097,25.71193533544681
AUS,1959,4802.96152253045,450.240072038412,0.031032885595183,154770058614.078,22.292498548464476,25.765206359588316
AUS,1960,4725.30510763912,459.760073561612,0.023695451396906,199418235529.20877,22.276197968852685,26.01867014229472
AUS,1961,4721.79824615017,470.960075353612,0.0241513985411521,195508274111.1076,22.275455548341615,25.998868538295213
AUS,1962,4920.77998414858,489.440078310413,0.0236369536996971,208181648391.16467,22.316732888249074,26.0616768451077
AUS,1963,5533.26257492912,553.280088524814,0.0244663463919568,226158106579.74478,22.434043455895623,26.144500178258077
AUS,1964,6406.87482101904,655.760104921617,0.0264824279705098,241929283378.15488,22.580637441566175,26.21191130295362
AUS,1965,7399.45962070994,787.36012597762,0.02952292961532,250634327863.93332,22.72467281026175,26.247260852724366
AUS,1966,9005.04178542274,986.720157875225,0.0345138290370603,260911119880.4773,22.9210504558104,26.287445649416853
AUS,1967,10593.427972336,1197.84019165443,0.0379376396722358,279232658221.71515,23.08349964317352,26.355311171702237
AUS,1968,11385.876470431,1321.60021145603,0.0383727358459888,296717870629.00275,23.1556395181657,26.416047593737083
AUS,1969,11006.6583454955,1314.88021038083,0.0338591988002192,325071435105.0813,23.12176623075808,26.507310795446923
AUS,1970,10290.6253335766,1277.36020437763,0.0296603557682305,346948816595.07904,23.054499155944583,26.57244310340585
AUS,1971,10000.0258650513,1331.75478944566,0.0276315170889944,361906508167.5989,23.025853516442243,26.614651750685713
AUS,1972,10004.5031654517,1484.44374494753,0.0268562060485785,372521090557.4371,23.02630114512356,26.64355949210937
AUS,1973,9583.4991497171,1855.72930659264,0.0237934679594664,402778576290.0627,22.98330861795115,26.721652809410262
AUS,1974,9451.08900986111,2127.27476294236,0.0226280269948392,417671810804.2134,22.969395810951283,26.757961819469347
AUS,1975,9604.23336009762,2268.70767446336,0.0226731559253735,423594906316.04285,22.985469813229464,26.772043425851702
AUS,1976,9751.32367499523,2441.08402461737,0.0221661210675248,439920166694.46625,23.000668874279377,26.809859108065854
AUS,1977,9802.63061510515,2500.48512738059,0.0224720220833707,436214888839.8921,23.005916616714792,26.801400823189404
AUS,1978,9910.66370233048,2816.31620575076,0.0221568856991058,447294978045.15234,23.016877156035676,26.826484120058947
AUS,1979,10242.379922187,3100.68507926643,0.0219272937103289,467106431714.47577,23.049799843829835,26.869822973819055
AUS,1980,10770.7364546903,3657.86728972814,0.0224895690403517,478921425100.01,23.100098705970975,26.8948023814442
AUS,1981,11500.184983643,4323.64415690375,0.0229660194471064,500747855331.62836,23.16562895772042,26.939368528570792
AUS,1982,12090.4779348932,4459.54458175223,0.0239326521613692,505187551023.24176,23.21568403221387,26.94819558543909
AUS,1983,12507.1942429572,4511.67106602643,0.0251981181916526,496354297087.9654,23.24956985513194,26.930555817319433
AUS,1984,13484.2458614942,4925.31943274361,0.0250523365070013,538243044026.0851,23.32478786772469,27.01157604979309
AUS,1985,14138.7281204086,4386.8593257862,0.0252326837870517,560333900259.3125,23.372183544317455,27.051798693451985
AUS,1986,14219.933584509,4606.71002760751,0.0254042975157867,559745199632.9547,23.37791059074161,27.050747516475962
AUS,1987,13736.8345900066,5057.13565516952,0.0237298883241393,578883237981.0554,23.34334671801487,27.08436663266495
AUS,1988,13249.4007368992,5836.34786820948,0.0216181488266294,612883223404.3318,23.30721816095202,27.1414402545791
AUS,1989,13137.7798134928,6300.01581527756,0.020518275094775,640296504107.1288,23.298757871761318,27.18519719368292
AUS,1990,13202.5265988139,6704.21369803132,0.0207590585971773,635988695586.0852,23.303674057223425,27.178446625892853
AUS,1991,13427.7296261639,7023.50906711535,0.0216804285831077,619347978970.587,23.320587780782837,27.151933114795398
AUS,1992,13819.4173183682,6882.0915800683,0.0216874608012627,637207713941.4863,23.349340492195072,27.180361520906338
AUS,1993,14343.1632209127,6733.82928952236,0.0217802988646311,658538402528.7404,23.386539235024504,27.21328867462026
AUS,1994,14503.5794995428,7459.6965819777,0.0211659858893427,685230519162.6112,23.397661317944955,27.253021142922005
AUS,1995,14048.8525938807,7665.87844599453,0.0202131256804327,695036127316.0577,23.36580656347536,27.267229662909923
AUS,1996,13876.7894075329,8202.77651698934,0.0193044006740518,718840726621.7554,23.353483454572146,27.300905649435155
AUS,1997,14125.6826228463,7936.88491739524,0.0186733439499343,756462402273.4824,23.371260440092346,27.35191866936736
AUS,1998,14817.1915529829,7107.54289088659,0.0187112181310612,791888130916.8165,23.41905393500892,27.397685969941875
AUS,1999,15542.0602061608,7770.25065324688,0.0188923574072912,822663888423.0824,23.466815747497726,27.43581355617845
AUS,2000,15499.6465685085,7273.76031261052,0.0182984191251005,847048395959.3625,23.46408305857993,27.465023668052762
AUS,2001,16113.2711701959,7043.14589539887,0.0187009387891872,861628999048.5677,23.502909065676683,27.482090619428057
AUS,2002,16806.1106954004,7946.76620159082,0.0187396462061393,896821130480.8169,23.545008389090295,27.522122270515112
AUS,2003,17119.0732705173,9926.64941533553,0.0184628968871455,927214909727.2046,23.563459074799834,27.555451209221445
AUS,2004,17824.8789783257,11995.2197095054,0.0182741076940486,975417201034.1604,23.60386101378898,27.60613111491838
AUS,2005,18447.3817141142,13237.7984986292,0.0180249267959937,1023437261238.3866,23.63818828484828,27.654187941916266
AUS,2006,19433.1258916424,14239.7795130914,0.0182233092604478,1066388415731.9556,23.690244967048226,27.695298742784875
AUS,2007,20627.0724506981,17186.4409616173,0.0181227323422698,1138187777710.9321,23.74987024657722,27.76045844479643
AUS,2008,21379.1960924934,18633.0923182741,0.0179668808931838,1189922514631.0261,23.785684140924,27.804909307176555
AUS,2009,22989.7343227365,18960.1385130129,0.0192393833394008,1194930935008.466,23.85831361944492,27.809109504669834
AUS,2010,23257.1552655196,23217.6928157335,0.0185292825768668,1255156812954.8306,23.869878674989106,27.85828163126824
AUS,2011,22934.9562539103,26597.1986553381,0.0175565694660719,1306346111535.7495,23.855928057599364,27.898255128161974
AUS,2012,22131.2283025488,26216.5808484357,0.0167096396538491,1324458741242.264,23.820255493425197,27.912024994733382
AUS,2013,21939.0013543356,24825.2625888168,0.0163918019954461,1338413028685.351,23.811531773635206,27.92250572109447
AUS,2014,23810.9549558873,25783.7087140042,0.0177305777849408,1342931699389.4453,23.893411603986024,27.925876175429895
AUS,2015,26247.0447634002,24046.2058602554,0.019536335918401,1343498846100.3313,23.990819239204495,27.926298406125763
AUS,2016,28741.6824417147,26382.9470500183,0.0208852965041326,1376168273982.969,24.08161425595747,27.95032414010141
AUS,2017,28690.2759296921,27691.1124168515,0.0200423296452333,1431484085809.1343,24.07982408451951,27.989732844279324
AUS,2018,28005.2647332542,26839.8209144018,0.0189568807978324,1477313964882.684,24.055658355634556,28.02124666620613
AUS,2019,28764.4861663346,26079.3463143255,0.0188096042981802,1529244619415.9182,24.08240734394671,28.055795016616546
AUS,2020,30170.391833942,27300.8947006194,0.0201065640494339,1500524493382.62,24.13012687756841,28.036835825174194
AUS,2021,32223.0975423579,32718.0668168168,0.0199027820211932,1619024793018.6636,24.195949347329407,28.112845104292255
AUS,2022,32445.330432014,32445.330432014,0.0190833557385416,1700189991558.2437,24.202822369341668,28.161761120486208
AUS,2023,31970.1747617042,32340.0136649177,0.0192219906285917,1663208321106.4646,24.188069266431253,28.139769576547963
AUT,1949,,,,,,
AUT,1950,,,,,,
AUT,1951,,,,,,
AUT,1952,,,,,,
AUT,1953,,,,,,
AUT,1954,,,,,,
AUT,1955,,,,,,
AUT,1956,,,,,,
AUT,1957,1293.22502433516,82.5619611641237,0.0162684582679672,79492783091.901,20.980404954336002,25.098932075767834
AUT,1958,1471.74487163915,95.7930446840153,0.0181238397054329,81204915490.28497,21.109714521333977,25.12024161787648
AUT,1959,1456.09188389456,95.7930446840153,0.0170211125918332,85546222436.31705,21.099021891800177,25.172322680100663
AUT,1960,1365.17141081143,91.5590979576499,0.014581856994971,93621231595.00543,21.034545833385398,25.26252302798715
